timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,client_id,username,action,topic,qos,tls_enabled,result,response_time_ms,bytes_in,bytes_out
2025-09-02T08:03:53,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4753,plc,PUBLISH,sensors/temperature,1,1,OK,92,379,530
2025-09-02T08:03:55,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-7337,mes,PINGREQ,,,1,OK,69,392,924
2025-09-02T08:05:21,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4330,mes,PUBLISH,alerts/lineA,2,1,OK,176,357,637
2025-09-02T08:07:10,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-9809,mes,PUBLISH,status/plc,1,1,OK,57,494,618
2025-09-02T08:07:23,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-1930,telemetry,PUBLISH,telemetry/PLC1,2,1,OK,191,514,637
2025-09-02T08:07:32,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-1959,telemetry,SUBSCRIBE,telemetry/PLC1,2,1,OK,129,405,385
2025-09-02T08:08:00,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-9495,telemetry,PUBLISH,telemetry/PLC1,0,1,OK,80,486,833
2025-09-02T08:08:14,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-8505,telemetry,PUBLISH,status/plc,0,1,AuthError,185,179,558
2025-09-02T08:08:36,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-9766,mes,SUBSCRIBE,telemetry/PLC1,0,1,OK,180,304,582
2025-09-02T08:09:58,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-7744,mes,CONNECT,,,1,OK,516,238,529
2025-09-02T08:10:05,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-8557,collector,PUBLISH,cmd/actuator,1,1,AuthError,26,415,342
2025-09-02T08:10:45,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-1187,collector,PUBLISH,sensors/temperature,1,1,OK,50,487,49
2025-09-02T08:12:35,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-2775,mes,CONNECT,,,1,OK,24,376,732
2025-09-02T08:12:46,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-9740,,PUBLISH,sensors/temperature,2,1,OK,132,514,539
2025-09-02T08:13:07,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-3574,telemetry,DISCONNECT,,,1,OK,359,538,384
2025-09-02T08:13:59,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-1233,,PUBLISH,telemetry/PLC1,2,1,OK,142,457,537
2025-09-02T08:14:45,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-8192,plc,SUBSCRIBE,status/plc,2,1,OK,250,387,645
2025-09-02T08:15:05,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-6906,plc,CONNECT,,,1,OK,200,723,454
2025-09-02T08:15:58,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-3350,collector,PUBLISH,sensors/temperature,0,1,OK,275,375,360
2025-09-02T08:16:58,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-6230,telemetry,CONNECT,,,1,OK,280,709,303
2025-09-02T08:16:58,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-3127,collector,CONNECT,,,1,OK,176,399,168
2025-09-02T08:17:38,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-9293,telemetry,SUBSCRIBE,alerts/lineA,2,1,OK,179,493,800
2025-09-02T08:17:47,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4704,mes,PUBLISH,telemetry/PLC1,0,1,OK,424,438,726
2025-09-02T08:18:14,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-2606,,PINGREQ,,,1,OK,157,231,650
2025-09-02T08:18:17,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-7539,plc,SUBSCRIBE,cmd/actuator,1,1,OK,282,371,858
2025-09-02T08:18:26,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-2394,collector,PUBLISH,cmd/actuator,0,1,OK,203,641,996
2025-09-02T08:18:28,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-4459,telemetry,CONNECT,,,1,OK,135,343,569
2025-09-02T08:19:37,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7978,,PUBLISH,status/plc,0,1,OK,50,150,804
2025-09-02T08:19:50,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-8801,collector,PUBLISH,sensors/temperature,2,1,OK,117,509,442
2025-09-02T08:20:06,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-6469,,SUBSCRIBE,alerts/lineA,1,1,OK,321,298,789
2025-09-02T08:20:21,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-3751,collector,DISCONNECT,,,1,OK,161,484,955
2025-09-02T08:20:21,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-6862,collector,DISCONNECT,,,1,OK,116,245,656
2025-09-02T08:20:27,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-8007,telemetry,PUBLISH,cmd/actuator,1,1,OK,168,385,666
2025-09-02T08:20:56,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-4997,mes,PUBLISH,sensors/temperature,2,1,OK,197,357,513
2025-09-02T08:21:18,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-9666,mes,CONNECT,,,1,AuthError,97,320,591
2025-09-02T08:21:36,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-5285,,PUBLISH,cmd/actuator,1,1,OK,97,396,1041
2025-09-02T08:22:11,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-5523,telemetry,SUBSCRIBE,telemetry/PLC1,1,1,AuthError,237,411,360
2025-09-02T08:22:24,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-9160,telemetry,PUBLISH,cmd/actuator,2,1,OK,230,407,604
2025-09-02T08:22:35,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3670,plc,PUBLISH,sensors/temperature,1,1,OK,156,221,778
2025-09-02T08:23:25,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7372,,PUBLISH,sensors/temperature,2,1,TopicNotAllowed,215,744,85
2025-09-02T08:23:43,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7519,mes,PINGREQ,,,1,ServerBusy,76,356,397
2025-09-02T08:23:54,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4572,plc,CONNECT,,,1,OK,294,491,841
2025-09-02T08:25:06,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7991,plc,PUBLISH,telemetry/PLC1,0,1,OK,88,316,988
2025-09-02T08:25:09,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7185,,SUBSCRIBE,sensors/temperature,1,1,OK,247,415,410
2025-09-02T08:26:54,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-1850,,PINGREQ,,,1,OK,97,343,733
2025-09-02T08:27:00,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-4600,,SUBSCRIBE,status/plc,2,1,OK,103,454,595
2025-09-02T08:27:21,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-2332,telemetry,DISCONNECT,,,1,OK,254,422,1053
2025-09-02T08:27:22,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-2476,plc,PUBLISH,alerts/lineA,1,1,OK,209,430,263
2025-09-02T08:27:47,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-8128,plc,SUBSCRIBE,status/plc,1,1,OK,107,224,637
2025-09-02T08:31:10,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-9405,,CONNECT,,,1,OK,311,498,475
2025-09-02T08:31:29,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-5558,mes,SUBSCRIBE,cmd/actuator,0,1,OK,95,451,797
2025-09-02T08:31:30,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4919,telemetry,PUBLISH,cmd/actuator,2,1,MalformedPacket,459,337,596
2025-09-02T08:31:35,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-8173,collector,SUBSCRIBE,alerts/lineA,2,1,OK,316,416,381
2025-09-02T08:31:43,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-8060,,PUBLISH,alerts/lineA,0,1,OK,353,352,472
2025-09-02T08:34:03,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-3698,mes,PUBLISH,alerts/lineA,1,1,OK,83,493,702
2025-09-02T08:35:00,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-6400,,SUBSCRIBE,sensors/temperature,2,1,OK,26,421,756
2025-09-02T08:35:34,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-9900,collector,PUBLISH,alerts/lineA,2,1,OK,56,326,612
2025-09-02T08:36:16,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-2137,telemetry,PUBLISH,alerts/lineA,0,1,OK,651,430,855
2025-09-02T08:36:35,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-5411,mes,PINGREQ,,,1,OK,225,408,448
2025-09-02T08:36:43,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-5509,mes,SUBSCRIBE,telemetry/PLC1,1,1,TopicNotAllowed,43,458,815
2025-09-02T08:36:44,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-1450,telemetry,SUBSCRIBE,telemetry/PLC1,2,1,TopicNotAllowed,174,235,649
2025-09-02T08:37:19,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-7433,mes,PUBLISH,telemetry/PLC1,2,1,OK,236,320,367
2025-09-02T08:37:27,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2693,telemetry,SUBSCRIBE,cmd/actuator,1,1,OK,197,464,245
2025-09-02T08:38:00,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-4032,,PUBLISH,alerts/lineA,0,1,OK,59,472,488
2025-09-02T08:38:27,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-9924,collector,PUBLISH,cmd/actuator,2,1,OK,127,358,941
2025-09-02T08:38:28,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-3974,collector,SUBSCRIBE,sensors/temperature,0,1,OK,128,304,514
2025-09-02T08:39:10,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-9438,telemetry,SUBSCRIBE,alerts/lineA,2,1,OK,101,607,712
2025-09-02T08:39:21,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-2061,plc,PUBLISH,telemetry/PLC1,1,1,OK,90,396,598
2025-09-02T08:39:50,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4318,plc,PUBLISH,sensors/temperature,0,1,OK,273,562,284
2025-09-02T08:40:05,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-5926,plc,PUBLISH,telemetry/PLC1,0,1,OK,61,539,362
2025-09-02T08:40:31,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-5390,mes,SUBSCRIBE,cmd/actuator,0,1,OK,65,377,570
2025-09-02T08:41:11,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-7764,plc,SUBSCRIBE,sensors/temperature,0,1,OK,187,424,689
2025-09-02T08:41:30,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-5426,,CONNECT,,,1,OK,352,309,412
2025-09-02T08:41:34,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-7625,plc,PUBLISH,telemetry/PLC1,2,1,OK,140,278,627
2025-09-02T08:41:53,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-4577,mes,PUBLISH,telemetry/PLC1,0,1,OK,227,449,354
2025-09-02T08:43:11,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-9386,plc,SUBSCRIBE,alerts/lineA,2,1,OK,342,468,749
2025-09-02T08:43:25,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-8136,mes,SUBSCRIBE,status/plc,2,1,OK,308,388,790
2025-09-02T08:45:03,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3235,telemetry,PINGREQ,,,1,OK,105,209,462
2025-09-02T08:45:58,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-6409,,PINGREQ,,,1,OK,131,336,637
2025-09-02T08:46:23,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-7982,collector,PUBLISH,status/plc,2,1,OK,243,458,797
2025-09-02T08:46:40,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-6066,,PUBLISH,telemetry/PLC1,0,1,OK,58,440,750
2025-09-02T08:47:05,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-6517,plc,PUBLISH,status/plc,1,1,OK,74,323,888
2025-09-02T08:47:34,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2270,,PUBLISH,telemetry/PLC1,2,1,AuthError,221,676,526
2025-09-02T08:47:54,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-4630,plc,SUBSCRIBE,telemetry/PLC1,1,1,OK,123,414,939
2025-09-02T08:47:56,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-1499,telemetry,DISCONNECT,,,1,OK,281,213,647
2025-09-02T08:48:45,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-1506,mes,SUBSCRIBE,sensors/temperature,2,1,OK,445,392,994
2025-09-02T08:52:24,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-3984,mes,SUBSCRIBE,telemetry/PLC1,2,1,OK,232,328,449
2025-09-02T08:53:02,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-6125,mes,CONNECT,,,1,OK,210,547,741
2025-09-02T08:53:56,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-8660,telemetry,DISCONNECT,,,1,TopicNotAllowed,159,306,387
2025-09-02T08:54:24,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-1034,,SUBSCRIBE,sensors/temperature,2,1,OK,155,302,420
2025-09-02T08:54:49,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-2133,collector,DISCONNECT,,,1,OK,52,329,640
2025-09-02T08:55:42,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2450,collector,SUBSCRIBE,sensors/temperature,1,1,OK,89,357,146
2025-09-02T08:56:37,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-2220,plc,CONNECT,,,1,OK,114,326,701
2025-09-02T08:57:17,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-6336,plc,DISCONNECT,,,1,OK,108,383,666
2025-09-02T08:58:53,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-7221,,SUBSCRIBE,cmd/actuator,2,1,OK,128,360,1091
2025-09-02T08:59:19,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-5544,plc,SUBSCRIBE,telemetry/PLC1,2,1,TopicNotAllowed,39,358,763
2025-09-02T08:59:28,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-5778,plc,PUBLISH,alerts/lineA,2,1,OK,77,406,555
2025-09-02T09:00:18,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2170,mes,PUBLISH,telemetry/PLC1,1,1,OK,257,231,762
2025-09-02T09:02:09,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-6578,collector,SUBSCRIBE,alerts/lineA,0,1,OK,125,225,628
2025-09-02T09:02:35,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-3114,mes,SUBSCRIBE,cmd/actuator,1,1,OK,121,492,689
2025-09-02T09:03:46,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-9008,telemetry,SUBSCRIBE,cmd/actuator,0,1,OK,100,249,461
2025-09-02T09:04:15,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3287,telemetry,DISCONNECT,,,1,TopicNotAllowed,121,426,1095
2025-09-02T09:04:41,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-4928,mes,SUBSCRIBE,alerts/lineA,0,1,OK,356,357,339
2025-09-02T09:04:45,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-9975,telemetry,PUBLISH,cmd/actuator,0,1,TopicNotAllowed,106,233,460
2025-09-02T09:04:45,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-5272,collector,DISCONNECT,,,1,TopicNotAllowed,53,411,520
2025-09-02T09:04:58,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-7418,telemetry,PINGREQ,,,1,OK,57,666,416
2025-09-02T09:05:57,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-4622,mes,PUBLISH,alerts/lineA,1,1,OK,60,388,906
2025-09-02T09:06:11,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-4643,plc,DISCONNECT,,,1,ServerBusy,288,300,507
2025-09-02T09:07:47,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-4699,,PUBLISH,status/plc,0,1,OK,328,351,238
2025-09-02T09:08:08,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-4906,mes,SUBSCRIBE,telemetry/PLC1,2,1,OK,120,347,652
2025-09-02T09:09:18,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-2717,plc,PUBLISH,alerts/lineA,2,1,OK,116,381,432
2025-09-02T09:09:24,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-9353,telemetry,PUBLISH,sensors/temperature,0,1,OK,143,290,595
2025-09-02T09:09:58,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-8744,telemetry,DISCONNECT,,,1,OK,259,288,578
2025-09-02T09:10:21,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-7046,plc,PUBLISH,sensors/temperature,2,1,OK,245,499,606
2025-09-02T09:10:37,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-8576,telemetry,PINGREQ,,,1,OK,147,315,657
2025-09-02T09:10:45,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-6164,plc,SUBSCRIBE,status/plc,0,1,OK,91,337,756
2025-09-02T09:10:52,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-3061,plc,SUBSCRIBE,sensors/temperature,1,1,OK,529,700,685
2025-09-02T09:11:04,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2706,plc,PUBLISH,telemetry/PLC1,0,1,OK,292,352,423
2025-09-02T09:11:07,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-7283,mes,CONNECT,,,1,OK,112,537,410
2025-09-02T09:12:21,MQTTS,D_DMZ_09,D_DMZ_09,C3_L3_05,10.15.14.236,10.213.4.79,client-9373,,PUBLISH,status/plc,2,1,OK,85,512,580
2025-09-02T09:13:28,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-5830,mes,PUBLISH,status/plc,0,1,OK,151,530,601
2025-09-02T09:14:02,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-5404,collector,SUBSCRIBE,status/plc,1,1,OK,68,379,530
2025-09-02T09:14:13,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-5100,telemetry,PUBLISH,cmd/actuator,0,1,OK,140,342,702
2025-09-02T09:14:24,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3618,,PINGREQ,,,1,OK,463,557,703
2025-09-02T09:14:38,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-6368,,PUBLISH,cmd/actuator,0,1,AuthError,244,232,386
2025-09-02T09:15:57,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-6430,collector,CONNECT,,,1,OK,96,474,649
2025-09-02T09:16:51,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3093,telemetry,SUBSCRIBE,alerts/lineA,2,1,OK,75,408,462
2025-09-02T09:17:09,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_12,10.96.10.167,10.186.12.201,client-3463,plc,PUBLISH,cmd/actuator,1,1,OK,137,397,453
2025-09-02T09:17:19,MQTTS,D_DMZ_11,D_DMZ_11,C3_L3_02,10.71.7.124,10.43.7.113,client-2546,collector,PUBLISH,cmd/actuator,0,1,OK,101,227,776
2025-09-02T09:18:18,MQTTS,D_DMZ_06,D_DMZ_06,C3_L3_08,10.96.10.167,10.76.2.40,client-9295,telemetry,PUBLISH,sensors/temperature,1,1,OK,89,60,467
2025-09-02T09:18:45,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-8375,plc,DISCONNECT,,,1,OK,78,298,668
2025-09-02T09:18:45,MQTTS,D_DMZ_04,D_DMZ_04,C3_L3_10,10.66.6.105,10.36.10.168,client-7834,mes,PUBLISH,sensors/temperature,0,1,OK,234,558,769
